date,state,district,pincode,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_population,Trend_Slope,Trend_R²,Trend_Direction
2025-09-08,Delhi,South West Delhi,110021,2.0,0.0,0.0,3.0,6.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-09,Delhi,Shahdara,110093,2.0,0.0,0.0,5.0,6.0,7.0,12.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-10,Delhi,East Delhi,110095,2.0,0.0,0.0,5.0,6.0,10.0,34.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-11,Delhi,East Delhi,110032,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-12,Delhi,North Delhi,110054,2.0,0.0,0.0,5.0,6.0,3.0,25.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-13,Delhi,West Delhi,110059,2.0,0.0,0.0,5.0,6.0,36.0,265.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-14,Delhi,South West Delhi,110028,2.0,0.0,0.0,5.0,2.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-15,Delhi,East Delhi,110053,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-16,Delhi,Central Delhi,110001,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-17,Delhi,East Delhi,110091,2.0,0.0,0.0,5.0,6.0,11.0,85.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-18,Delhi,North East,110094,11.0,4.0,0.0,5.0,6.0,1.0,6.0,15.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-19,Delhi,Central Delhi,110012,2.0,0.0,0.0,10.0,15.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-20,Delhi,North West Delhi,110040,2.0,0.0,0.0,5.0,6.0,13.0,47.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-21,Delhi,West Delhi,110027,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-22,Delhi,South Delhi,110044,16.0,2.0,0.0,5.0,6.0,1.0,6.0,18.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-23,Delhi,Shahdara,110053,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-24,Delhi,South Delhi,110030,10.0,1.0,0.0,5.0,6.0,1.0,6.0,11.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-25,Delhi,North West Delhi,110039,6.0,3.0,0.0,5.0,6.0,1.0,6.0,9.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-26,Delhi,East Delhi,110096,0.0,3.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-27,Delhi,North West Delhi,110042,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-28,Delhi,North West Delhi,110052,1.0,2.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-29,Delhi,South Delhi,110062,2.0,1.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-09-30,Delhi,North West Delhi,110081,0.0,2.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-13,Delhi,West Delhi,110058,2.0,0.0,0.0,5.0,6.0,0.0,7.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-15,Delhi,East Delhi,110032,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-16,Delhi,South Delhi,110068,5.0,1.0,0.0,5.0,6.0,1.0,6.0,6.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-17,Delhi,South West Delhi,110077,8.0,1.0,0.0,5.0,6.0,1.0,6.0,9.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-18,Delhi,South West Delhi,110067,2.0,0.0,0.0,5.0,6.0,2.0,12.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-19,Delhi,North Delhi,110054,2.0,0.0,0.0,5.0,6.0,2.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-20,Delhi,North Delhi,110084,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-21,Delhi,North West Delhi,110040,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-22,Delhi,North East Delhi,110032,2.0,0.0,0.0,5.0,6.0,2.0,0.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-23,Delhi,East Delhi,110095,2.0,0.0,0.0,5.0,6.0,3.0,4.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-24,Delhi,West Delhi,110043,2.0,0.0,0.0,5.0,6.0,0.0,11.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-25,Delhi,West Delhi,110041,11.0,8.0,0.0,5.0,6.0,1.0,6.0,19.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-26,Delhi,West Delhi,110064,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-27,Delhi,North Delhi,110006,2.0,0.0,0.0,5.0,6.0,0.0,36.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-28,Delhi,South West Delhi,110077,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-29,Delhi,West Delhi,110043,2.0,0.0,0.0,5.0,6.0,0.0,10.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-30,Delhi,Shahdara,110032,2.0,0.0,0.0,5.0,6.0,0.0,25.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-10-31,Delhi,South West Delhi,110028,2.0,1.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-01,Delhi,North Delhi,110084,2.0,0.0,0.0,5.0,6.0,10.0,103.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-02,Delhi,North East,110053,16.0,3.0,0.0,5.0,6.0,1.0,6.0,19.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-03,Delhi,South Delhi,110048,2.0,0.0,0.0,5.0,6.0,0.0,20.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-04,Delhi,North West Delhi,110056,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-05,Delhi,North West Delhi,110081,5.0,1.0,0.0,5.0,6.0,1.0,6.0,6.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-06,Delhi,Shahdara,110095,2.0,0.0,0.0,5.0,6.0,4.0,44.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-07,Delhi,East Delhi,110095,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-08,Delhi,South West Delhi,110078,5.0,1.0,0.0,5.0,6.0,1.0,6.0,6.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-09,Delhi,East Delhi,110096,6.0,5.0,0.0,5.0,6.0,1.0,6.0,11.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-10,Delhi,South Delhi,110065,2.0,0.0,0.0,5.0,6.0,2.0,33.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-11,Delhi,North West Delhi,110082,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-12,Delhi,South Delhi,110016,2.0,0.0,0.0,5.0,6.0,3.0,18.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-13,Delhi,East Delhi,110096,6.0,7.0,0.0,5.0,6.0,1.0,6.0,13.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-14,Delhi,West Delhi,110018,7.0,4.0,1.0,5.0,6.0,1.0,6.0,12.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-15,Delhi,South Delhi,110025,2.0,0.0,0.0,5.0,6.0,9.0,60.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-16,Delhi,North West Delhi,110009,8.0,1.0,0.0,5.0,6.0,1.0,6.0,9.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-17,Delhi,North Delhi,110006,5.0,2.0,0.0,5.0,6.0,1.0,6.0,7.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-18,Delhi,South West Delhi,110021,2.0,0.0,0.0,5.0,6.0,1.0,9.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-19,Delhi,South Delhi,110020,4.0,3.0,0.0,5.0,6.0,1.0,6.0,7.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-25,Delhi,South West Delhi,110046,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-26,Delhi,South West Delhi,110066,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-27,Delhi,South West Delhi,110021,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-28,Delhi,West Delhi,110087,2.0,0.0,0.0,5.0,6.0,2.0,17.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-11-29,Delhi,North Delhi,110084,2.0,0.0,0.0,5.0,6.0,11.0,89.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-01,Delhi,Shahdara,110053,2.0,0.0,0.0,5.0,6.0,1.0,11.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-02,Delhi,South West Delhi,110067,2.0,0.0,0.0,5.0,6.0,2.0,9.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-03,Delhi,East Delhi,110095,2.0,0.0,0.0,5.0,6.0,7.0,56.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-04,Delhi,South Delhi,110025,2.0,0.0,0.0,5.0,6.0,6.0,82.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-05,Delhi,South West Delhi,110078,2.0,0.0,0.0,5.0,6.0,10.0,62.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-06,Delhi,North West Delhi,110056,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-07,Delhi,South West Delhi,110077,2.0,0.0,0.0,5.0,6.0,6.0,40.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-08,Delhi,South West Delhi,110066,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-09,Delhi,South West Delhi,110071,2.0,0.0,0.0,5.0,6.0,1.0,15.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-10,Delhi,North West Delhi,110085,2.0,0.0,0.0,5.0,6.0,11.0,129.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-11,Delhi,South West Delhi,110077,2.0,0.0,0.0,5.0,6.0,4.0,49.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-12,Delhi,South Delhi,110020,2.0,0.0,0.0,5.0,6.0,2.0,28.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-13,Delhi,South Delhi,110076,2.0,0.0,0.0,5.0,6.0,6.0,42.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-14,Delhi,North West Delhi,110035,2.0,0.0,0.0,5.0,6.0,2.0,23.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-15,Delhi,West Delhi,110063,2.0,0.0,0.0,5.0,6.0,3.0,18.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-16,Delhi,North West Delhi,110085,2.0,0.0,0.0,5.0,6.0,15.0,124.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-18,Delhi,South Delhi,110030,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-19,Delhi,South Delhi,110003,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-20,Delhi,North East,110093,2.0,0.0,0.0,5.0,6.0,1.0,14.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-21,Delhi,West Delhi,110063,2.0,0.0,0.0,5.0,6.0,4.0,24.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-22,Delhi,East Delhi,110032,2.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-23,Delhi,South Delhi,110017,2.0,0.0,0.0,5.0,6.0,7.0,43.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-24,Delhi,South West Delhi,110061,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-25,Delhi,East Delhi,110053,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-26,Delhi,South Delhi,110062,2.0,0.0,0.0,5.0,6.0,10.0,141.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-27,Delhi,South West Delhi,110045,9.0,3.0,0.0,5.0,6.0,1.0,6.0,12.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-28,Delhi,South Delhi,110003,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-29,Delhi,South West Delhi,110066,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-12-31,Delhi,North West Delhi,110088,4.0,2.0,0.0,5.0,6.0,1.0,6.0,6.0,-0.05670353539683899,0.12300101352570392,Decreasing
2025-03-01,Goa,North Goa,403001,2.0,0.0,0.0,5.0,6.0,20.0,150.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-04-01,Goa,South Goa,403801,2.0,0.0,0.0,32.0,25.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-05-01,Goa,South Goa,403803,2.0,0.0,0.0,30.0,23.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-06-01,Goa,North Goa,403104,2.0,0.0,0.0,14.0,11.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-07-01,Goa,North Goa,403114,2.0,0.0,0.0,19.0,60.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-01,Goa,North Goa,403506,2.0,0.0,0.0,7.0,1.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-02,Goa,South Goa,403701,2.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-03,Goa,South Goa,403721,2.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-04,Goa,North Goa,403521,2.0,0.0,0.0,2.0,1.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-05,Goa,South Goa,403709,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-06,Goa,North Goa,403502,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-07,Goa,North Goa,403107,2.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-08,Goa,North Goa,403505,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-09,Goa,North Goa,403103,2.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-10,Goa,South Goa,403704,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-11,Goa,South Goa,403802,2.0,0.0,0.0,5.0,6.0,3.0,19.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-12,Goa,South Goa,403803,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-13,Goa,North Goa,403107,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-14,Goa,North Goa,403110,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-15,Goa,South Goa,403711,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-16,Goa,South Goa,403721,2.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-17,Goa,South Goa,403708,2.0,0.0,0.0,4.0,5.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-18,Goa,North Goa,403104,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-19,Goa,North Goa,403501,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-20,Goa,North Goa,403504,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-22,Goa,South Goa,403801,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-23,Goa,Bardez,403507,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-24,Goa,North Goa,403516,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-25,Goa,North Goa,403512,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-26,Goa,North Goa,403513,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-27,Goa,North Goa,403502,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-29,Goa,South Goa,403726,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-09-30,Goa,North Goa,403521,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-13,Goa,North Goa,403706,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-15,Goa,North Goa,403104,2.0,0.0,0.0,5.0,6.0,1.0,0.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-16,Goa,South Goa,403708,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-17,Goa,South Goa,403707,2.0,0.0,0.0,5.0,6.0,2.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-18,Goa,South Goa,403716,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-19,Goa,North Goa,403512,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-20,Goa,North Goa,403530,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-21,Goa,South Goa,403802,2.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-22,Goa,South Goa,403714,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-23,Goa,North Goa,403402,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-24,Goa,South Goa,403705,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-25,Goa,South Goa,403726,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-26,Goa,South Goa,403718,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-27,Goa,North Goa,403523,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-28,Goa,North Goa,403202,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-29,Goa,South Goa,403720,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-30,Goa,South Goa,403410,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-10-31,Goa,South Goa,403806,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-01,Goa,North Goa,403101,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-02,Goa,North Goa,403515,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-03,Goa,South Goa,403704,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-04,Goa,North Goa,403401,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-05,Goa,North Goa,403107,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-06,Goa,North Goa,403507,2.0,0.0,0.0,5.0,6.0,2.0,19.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-07,Goa,North Goa,403509,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-08,Goa,South Goa,403706,2.0,0.0,0.0,5.0,6.0,0.0,7.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-09,Goa,North Goa,403506,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-10,Goa,South Goa,403706,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-11,Goa,North Goa,403508,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-12,Goa,South Goa,403406,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-13,Goa,North Goa,403110,2.0,0.0,0.0,5.0,6.0,1.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-14,Goa,South Goa,403720,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-15,Goa,South Goa,403720,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-16,Goa,South Goa,403708,2.0,0.0,0.0,5.0,6.0,1.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-17,Goa,South Goa,403604,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-18,Goa,North Goa,403002,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-19,Goa,North Goa,403107,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-25,Goa,North Goa,403509,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-26,Goa,South Goa,403712,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-27,Goa,South Goa,403711,2.0,0.0,0.0,5.0,6.0,1.0,8.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-28,Goa,South Goa,403406,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-11-29,Goa,South Goa,403717,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-01,Goa,North Goa,403527,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-02,Goa,North Goa,403104,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-03,Goa,South Goa,403406,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-04,Goa,South Goa,403714,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-05,Goa,North Goa,403105,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-06,Goa,North Goa,403102,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-07,Goa,South Goa,403804,2.0,0.0,0.0,5.0,6.0,1.0,1.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-08,Goa,North Goa,403503,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-09,Goa,North Goa,403005,2.0,0.0,0.0,5.0,6.0,1.0,8.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-10,Goa,South Goa,403804,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-11,Goa,North Goa,403517,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
2025-12-12,Goa,North Goa,403406,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,0.0031420036274405205,0.15132067818786055,Increasing
